,ID,Nombre,Edad,Sexo,Telefono,Email,Descripcion,Fumar,Municipio
120,305207,Lupe Arcos,40,Mujer,+34965710709,lupearcos@hotmail.com,"¡Hola, soy Lupe! Tengo 40 años y me gusta pintar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Xirivella, Spain"
121,176840,Amparo Querol,19,Mujer,+34847125343,amparoquerol@gmail.com,"¡Hola, soy Amparo! Tengo 19 años y me gusta ver películas. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Sedaví, Spain"
122,574959,Remigio Hoz,80,Hombre,+34720183758,remigiohoz@gmail.com,"¡Hola, soy Remigio! Tengo 80 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
123,882339,Nydia Cózar,78,Mujer,+34980799316,nydiacozar@gmail.com,"¡Hola, soy Nydia! Tengo 78 años y me gusta pintar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
124,803288,Joaquina Bartolomé,77,Mujer,+34925127983,joaquinabartolome@hotmail.com,"¡Hola, soy Joaquina! Tengo 77 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
125,344905,Berta Ibañez,58,Mujer,+34880214941,bertaibanez@gmail.com,"¡Hola, soy Berta! Tengo 58 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",No me importa viajar con un fumador,"Xirivella, Spain"
126,825575,Desiderio Acosta,45,Hombre,+34882551384,desiderioacosta@gmail.com,"¡Hola, soy Desiderio! Tengo 45 años y me gusta practicar deporte. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Catarroja, Spain"
127,847552,Rosaura Barroso,76,Mujer,+34886188635,rosaurabarroso@yahoo.com,"¡Hola, soy Rosaura! Tengo 76 años y me gusta leer. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Manises, Spain"
128,759345,Zacarías Solano,18,Hombre,+34874867010,zacariassolano@gmail.com,"¡Hola, soy Zacarías! Tengo 18 años y me gusta pintar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
129,520842,Aureliano Sáenz,66,Hombre,+34872880835,aurelianosaenz@hotmail.com,"¡Hola, soy Aureliano! Tengo 66 años y me gusta viajar. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Aldaya, Spain"
130,246661,Yolanda Corominas,25,Mujer,+34847994417,yolandacorominas@gmail.com,"¡Hola, soy Yolanda! Tengo 25 años y me gusta viajar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
131,398927,Toribio Bosch,53,Hombre,+34981146751,toribiobosch@gmail.com,"¡Hola, soy Toribio! Tengo 53 años y me gusta practicar deporte. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
132,932274,Jordana Cervera,70,Mujer,+34987994885,jordanacervera@yahoo.com,"¡Hola, soy Jordana! Tengo 70 años y me gusta leer. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Catarroja, Spain"
133,288569,Maximiano Malo,71,Hombre,+34872375117,maximianomalo@gmail.com,"¡Hola, soy Maximiano! Tengo 71 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Sedaví, Spain"
134,357144,Itziar Prats,18,Mujer,+34943458848,itziarprats@hotmail.com,"¡Hola, soy Itziar! Tengo 18 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Mislata, Spain"
135,871804,Leonardo Aliaga,38,Hombre,+34986172276,leonardoaliaga@gmail.com,"¡Hola, soy Leonardo! Tengo 38 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Xirivella, Spain"
136,868923,Nazaret Serra,22,Mujer,+34834231199,nazaretserra@yahoo.com,"¡Hola, soy Nazaret! Tengo 22 años y me gusta tocar un instrumento musical. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Benetúser, Spain"
137,442330,Florentino Cerro,84,Hombre,+34964139086,florentinocerro@yahoo.com,"¡Hola, soy Florentino! Tengo 84 años y me gusta ver películas. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
138,385765,Imelda Arana,84,Mujer,+34877478371,imeldaarana@gmail.com,"¡Hola, soy Imelda! Tengo 84 años y me gusta cocinar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Paiporta, Spain"
139,648233,Concha Domingo,55,Mujer,+34901252416,conchadomingo@yahoo.com,"¡Hola, soy Concha! Tengo 55 años y me gusta salir a correr. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alaquàs, Spain"
140,549428,Segismundo Gutiérrez,76,Hombre,+34972204890,segismundogutierrez@hotmail.com,"¡Hola, soy Segismundo! Tengo 76 años y me gusta cocinar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Paterna, Spain"
141,568117,Consuela Ríos,53,Mujer,+34849444037,consuelarios@gmail.com,"¡Hola, soy Consuela! Tengo 53 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Benetúser, Spain"
142,493084,Abigaíl Ariño,30,Mujer,+34900269137,abigailarino@gmail.com,"¡Hola, soy Abigaíl! Tengo 30 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Mislata, Spain"
143,240010,Aitor Coloma,52,Hombre,+34844288880,aitorcoloma@gmail.com,"¡Hola, soy Aitor! Tengo 52 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
144,365082,Vanesa Bosch,83,Mujer,+34975788526,vanesabosch@yahoo.com,"¡Hola, soy Vanesa! Tengo 83 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",No me importa viajar con un fumador,"Catarroja, Spain"
145,997203,Arcelia Amat,67,Mujer,+34882369589,arceliaamat@gmail.com,"¡Hola, soy Arcelia! Tengo 67 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
146,292860,Julio Espada,74,Hombre,+34873427062,julioespada@yahoo.com,"¡Hola, soy Julio! Tengo 74 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
147,933677,María Jesús Valdés,24,Mujer,+34987742139,mariajesusvaldes@yahoo.com,"¡Hola, soy María! Tengo 24 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
148,190448,Pascual Morell,72,Hombre,+34873503476,pascualmorell@gmail.com,"¡Hola, soy Pascual! Tengo 72 años y me gusta ir al cine. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
149,587208,Roberto Tejedor,36,Hombre,+34876361989,robertotejedor@yahoo.com,"¡Hola, soy Roberto! Tengo 36 años y me gusta practicar deporte. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
150,796644,Fulgencio Calleja,34,Hombre,+34871303883,fulgenciocalleja@gmail.com,"¡Hola, soy Fulgencio! Tengo 34 años y me gusta tocar un instrumento musical. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Mislata, Spain"
151,411171,Dora Revilla,44,Mujer,+34869104846,dorarevilla@hotmail.com,"¡Hola, soy Dora! Tengo 44 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Moncada, Spain"
152,453228,Anita Alcaraz,21,Mujer,+34943695947,anitaalcaraz@yahoo.com,"¡Hola, soy Anita! Tengo 21 años y me gusta practicar deporte. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Torrent, Spain"
153,887533,Gala Corominas,43,Mujer,+34851615300,galacorominas@yahoo.com,"¡Hola, soy Gala! Tengo 43 años y me gusta leer. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Paiporta, Spain"
154,343617,Carmela Cabrero,68,Mujer,+34902594924,carmelacabrero@hotmail.com,"¡Hola, soy Carmela! Tengo 68 años y me gusta salir a correr. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
155,611166,Carla Viñas,18,Mujer,+34800444601,carlavinas@hotmail.com,"¡Hola, soy Carla! Tengo 18 años y me gusta ir al cine. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
156,875667,Amor Pallarès,58,Hombre,+34823418308,amorpallares@hotmail.com,"¡Hola, soy Amor! Tengo 58 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Mislata, Spain"
157,654721,Noemí Segura,22,Mujer,+34803244586,noemisegura@yahoo.com,"¡Hola, soy Noemí! Tengo 22 años y me gusta pintar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Sedaví, Spain"
158,696535,Matilde Escribano,72,Mujer,+34871397630,matildeescribano@gmail.com,"¡Hola, soy Matilde! Tengo 72 años y me gusta practicar deporte. Suelo escuchar música rock.",No me importa viajar con un fumador,"Paiporta, Spain"
159,546750,Íñigo León,40,Hombre,+34981054803,inigoleon@yahoo.com,"¡Hola, soy Íñigo! Tengo 40 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Meliana, Spain"
160,838790,Bonifacio Pavón,31,Hombre,+34926558590,bonifaciopavon@gmail.com,"¡Hola, soy Bonifacio! Tengo 31 años y me gusta ir al cine. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Alaquàs, Spain"
161,453149,Miguel Escalona,58,Hombre,+34882385374,miguelescalona@hotmail.com,"¡Hola, soy Miguel! Tengo 58 años y me gusta pintar. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Catarroja, Spain"
162,450334,Luz Gomila,82,Mujer,+34980956577,luzgomila@gmail.com,"¡Hola, soy Luz! Tengo 82 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
163,508560,Maristela Cadenas,63,Mujer,+34843847144,maristelacadenas@gmail.com,"¡Hola, soy Maristela! Tengo 63 años y me gusta hacer senderismo. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
164,628928,Beatriz Elías,76,Mujer,+34926251351,beatrizelias@yahoo.com,"¡Hola, soy Beatriz! Tengo 76 años y me gusta pintar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
165,168453,Aura Rosales,70,Mujer,+34971283038,aurarosales@gmail.com,"¡Hola, soy Aura! Tengo 70 años y me gusta viajar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
166,787664,Carmina Arteaga,82,Mujer,+34682135083,carminaarteaga@yahoo.com,"¡Hola, soy Carmina! Tengo 82 años y me gusta practicar deporte. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Paiporta, Spain"
167,472835,Sandalio Piquer,67,Hombre,+34865026381,sandaliopiquer@yahoo.com,"¡Hola, soy Sandalio! Tengo 67 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Alboraya, Spain"
168,919554,María Jesús Barón,66,Mujer,+34987108915,mariajesusbaron@gmail.com,"¡Hola, soy María! Tengo 66 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
169,970703,Nidia Saavedra,80,Mujer,+34985670031,nidiasaavedra@hotmail.com,"¡Hola, soy Nidia! Tengo 80 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
170,519333,Carina Alemán,53,Mujer,+34871381490,carinaaleman@yahoo.com,"¡Hola, soy Carina! Tengo 53 años y me gusta ir al cine. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Catarroja, Spain"
171,618699,Josefina Segovia,77,Mujer,+34911267319,josefinasegovia@yahoo.com,"¡Hola, soy Josefina! Tengo 77 años y me gusta pintar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
172,323785,Felicia Valls,33,Mujer,+34941552510,feliciavalls@yahoo.com,"¡Hola, soy Felicia! Tengo 33 años y me gusta viajar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
173,600195,Perlita Blanch,75,Mujer,+34984485579,perlitablanch@gmail.com,"¡Hola, soy Perlita! Tengo 75 años y me gusta hacer senderismo. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Paterna, Spain"
174,143153,Leonel Nuñez,19,Hombre,+34866667844,leonelnunez@yahoo.com,"¡Hola, soy Leonel! Tengo 19 años y me gusta ver películas. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
175,618487,Zacarías Vergara,83,Hombre,+34877975614,zacariasvergara@yahoo.com,"¡Hola, soy Zacarías! Tengo 83 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Alfafar, Spain"
176,917905,Diego Francisco,53,Hombre,+34821385960,diegofrancisco@yahoo.com,"¡Hola, soy Diego! Tengo 53 años y me gusta ver películas. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
177,581104,Reyes Espinosa,44,Hombre,+34922007041,reyesespinosa@yahoo.com,"¡Hola, soy Reyes! Tengo 44 años y me gusta salir a correr. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Aldaya, Spain"
178,453187,Juan Cerdán,23,Hombre,+34864212915,juancerdan@yahoo.com,"¡Hola, soy Juan! Tengo 23 años y me gusta hacer senderismo. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Paterna, Spain"
179,750299,Lorena Fernandez,82,Mujer,+34941743814,lorenafernandez@yahoo.com,"¡Hola, soy Lorena! Tengo 82 años y me gusta ir al cine. Suelo escuchar música indie.",No me importa viajar con un fumador,"Manises, Spain"
180,396269,Berta Perez,58,Mujer,+34806113970,bertaperez@gmail.com,"¡Hola, soy Berta! Tengo 58 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
181,794067,Belen Pino,43,Mujer,+34820561400,belenpino@hotmail.com,"¡Hola, soy Belen! Tengo 43 años y me gusta leer. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Mislata, Spain"
182,292569,Leocadio Ferrera,40,Hombre,+34924845595,leocadioferrera@yahoo.com,"¡Hola, soy Leocadio! Tengo 40 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Xirivella, Spain"
183,391583,Mateo Solano,33,Hombre,+34984106403,mateosolano@hotmail.com,"¡Hola, soy Mateo! Tengo 33 años y me gusta ver películas. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
184,552623,Salvador Isern,34,Hombre,+34847556222,salvadorisern@hotmail.com,"¡Hola, soy Salvador! Tengo 34 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
185,310340,Evita Mendoza,37,Mujer,+34947784888,evitamendoza@yahoo.com,"¡Hola, soy Evita! Tengo 37 años y me gusta pintar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
186,899076,Dominga Pedraza,59,Mujer,+34986305027,domingapedraza@gmail.com,"¡Hola, soy Dominga! Tengo 59 años y me gusta viajar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
187,181805,Brígida Anglada,29,Mujer,+34841337213,brigidaanglada@hotmail.com,"¡Hola, soy Brígida! Tengo 29 años y me gusta cocinar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
188,153893,Victoria Vargas,45,Mujer,+34719822169,victoriavargas@gmail.com,"¡Hola, soy Victoria! Tengo 45 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
189,631658,Mariano Figueroa,72,Hombre,+34860175319,marianofigueroa@yahoo.com,"¡Hola, soy Mariano! Tengo 72 años y me gusta viajar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
190,495555,Saturnina Riera,68,Mujer,+34923900084,saturninariera@hotmail.com,"¡Hola, soy Saturnina! Tengo 68 años y me gusta hacer senderismo. Suelo escuchar música indie.",No me importa viajar con un fumador,"Alaquàs, Spain"
191,391063,Lupe Toledo,24,Mujer,+34747985605,lupetoledo@yahoo.com,"¡Hola, soy Lupe! Tengo 24 años y me gusta viajar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
192,384075,Dalila Sans,31,Mujer,+34928206027,dalilasans@gmail.com,"¡Hola, soy Dalila! Tengo 31 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
193,775999,Jordán Sarmiento,28,Hombre,+34983266959,jordansarmiento@yahoo.com,"¡Hola, soy Jordán! Tengo 28 años y me gusta ir al cine. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
194,936140,Luna Pareja,22,Mujer,+34923594858,lunapareja@yahoo.com,"¡Hola, soy Luna! Tengo 22 años y me gusta leer. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
195,907780,Juan Carlos Llobet,73,Hombre,+34942392990,juancarlosllobet@hotmail.com,"¡Hola, soy Juan! Tengo 73 años y me gusta leer. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Sedaví, Spain"
196,964434,Catalina Montalbán,47,Mujer,+34825974145,catalinamontalban@hotmail.com,"¡Hola, soy Catalina! Tengo 47 años y me gusta tocar un instrumento musical. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Burjasot, Spain"
197,758050,Aroa Juárez,72,Mujer,+34847845074,aroajuarez@gmail.com,"¡Hola, soy Aroa! Tengo 72 años y me gusta pintar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
198,262929,Leoncio Pablo,35,Hombre,+34946009618,leonciopablo@hotmail.com,"¡Hola, soy Leoncio! Tengo 35 años y me gusta practicar deporte. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
199,796838,Elena Cámara,18,Mujer,+34842934715,elenacamara@gmail.com,"¡Hola, soy Elena! Tengo 18 años y me gusta salir a correr. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
200,607102,Ulises Acedo,58,Hombre,+34921719793,ulisesacedo@hotmail.com,"¡Hola, soy Ulises! Tengo 58 años y me gusta cocinar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Sedaví, Spain"
201,455210,Fermín Heredia,61,Hombre,+34820496634,ferminheredia@hotmail.com,"¡Hola, soy Fermín! Tengo 61 años y me gusta viajar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
